8192, 8192, 1000, 26.034, 25.462, 0.571, 8
8192, 8192, 1000, 22.597, 21.924, 0.673, 8
8192, 8192, 1000, 26.015, 25.421, 0.594, 8
8192, 8192, 1000, 25.972, 25.329, 0.643, 8
